sc_point_gid,latitude,longitude,timezone,elevation_m,resource,area_developable_sq_km,capacity_ac_mw,capacity_density_included_area_mw_per_km2,capacity_density_convex_hull_mw_per_km2,dist_spur_km
79716,30.131287,-83.31816,-5,31,6.103123,0.0405,0,0,0,26.88990258
79718,30.1044,-83.07152,-5,19.75,5.948704,0.8505,0,0,0,26.654987
79719,30.090767,-82.948265,-5,31,6.001988,0.0243,0,0,0,26.80410388
79924,30.383781,-104.80768,-6,946.25714,5.6130447,51.8157,192,4.250261,2.5358171,98.80164282
79925,30.392967,-104.68331,-6,1290.4131,6.294928,40.100403,234,6.7718916,2.258807,67.15188309
79926,30.402023,-104.558914,-6,1476.4791,6.356978,62.105396,228,3.850109,2.103995,55.63188309
79927,30.41095,-104.43449,-6,1410.75,6.2340736,90.936005,246,2.7365625,2.2639408,44.08099997
79928,30.419746,-104.31003,-6,1453.262,6.5997105,86.6178,246,2.8681056,2.230199,32.59188309
79929,30.428411,-104.18555,-6,1554.6052,7.141657,68.2488,222,3.3903275,2.5461433,21.60064284
79930,30.436943,-104.061035,-6,1544.6897,6.6197114,54.539104,192,3.6321948,2.7866175,10.73777921
79931,30.445349,-103.93649,-6,1561.0541,7.2736616,55.25001,222,4.2697315,2.4609716,5.540071427
79932,30.45362,-103.81192,-6,1551,7.5637617,34.07569,234,7.780471,2.1772966,0.906396103
79933,30.461761,-103.68733,-6,1368.6216,6.0727167,50.914513,204,4.1745706,2.0719812,4.686396103
79934,30.469772,-103.562706,-6,1290.4082,6.5540643,71.27404,222,3.3354518,2.046279,5.72646753
79935,30.477654,-103.43806,-6,1252.0731,7.2035213,70.53531,210,3.1082516,1.9863582,11.82682466
79936,30.485401,-103.313385,-6,1291.8049,7.636557,59.408096,252,4.40044,2.4130328,17.88240908
79937,30.49302,-103.18869,-6,1389.4524,8.509053,56.7603,270,5.2410903,2.5459633,25.70555842
79938,30.500507,-103.06396,-6,1382.9762,8.808574,70.092896,270,4.195511,2.46775,36.96195452
79939,30.507862,-102.93921,-6,1338.2084,8.979986,45.5265,264,6.2223353,2.4478376,31.04269478
79940,30.515089,-102.81444,-6,1238.0233,8.95087,59.461197,252,4.4129233,2.8852735,25.9424805
79941,30.522182,-102.689644,-6,1136.5532,8.77787,78.714,276,3.694067,2.6321661,14.84424674
79942,30.529146,-102.56482,-6,1066.5745,8.706698,81.8496,270,3.4132023,2.6634467,9.552792206
79943,30.53598,-102.43998,-6,996.0222,8.278438,74.33281,264,3.7424035,2.4564316,16.27520128
79944,30.542679,-102.31512,-6,906.5,7.8874054,78.9777,282,3.7483652,2.5289571,23.74739608
79945,30.54925,-102.19023,-6,844.119,7.789153,77.8095,240,3.3494947,2.4417462,29.7182792
79946,30.555687,-102.06532,-6,798.0952,7.627495,87.4143,252,3.1258023,2.3394182,29.01637011
79947,30.561996,-101.9404,-6,740.9524,7.5849075,62.3727,270,4.708763,2.473995,20.30711037
79948,30.568172,-101.81544,-6,763.04443,8.242912,80.341194,282,3.7346938,2.6063805,13.14484415
79949,30.574215,-101.69047,-6,702.5714,7.738496,50.7141,246,5.4165096,2.2730668,14.26961687
79950,30.58013,-101.565475,-6,722.9778,7.9870915,31.4109,246,8.426851,2.3405354,7.064772721
79951,30.58591,-101.44047,-6,718.381,7.9750795,19.31932,216,12.126724,2.4327374,7.219188309
79952,30.591564,-101.315445,-6,742.3158,8.330121,3.3525,102,34.126266,1.7945125,7.617564928
79953,30.597082,-101.19039,-6,713.4091,7.966601,7.8723,114,15.585907,2.8561873,7.640954544
79954,30.60247,-101.06533,-6,714.2963,8.221597,13.394701,174,13.949014,2.1723418,15.28410388
79955,30.607727,-100.94025,-6,697.64105,7.9446483,43.2288,240,6.0716453,2.4471498,23.32453244
79956,30.612854,-100.81515,-6,689.6111,7.965255,28.565018,216,8.039393,2.2784727,0.09
79957,30.617847,-100.690025,-6,692.2381,8.034877,14.5143,126,9.171907,2.2890487,4.267279221
79958,30.62271,-100.564896,-6,711.3333,8.2280655,8.5707,96,11.540265,2.7510953,11.20587012
79959,30.627441,-100.43974,-6,717.5161,8.423825,29.1564,216,7.7429347,2.5761492,22.67314934
79960,30.632042,-100.31458,-6,723,8.474977,55.365303,234,4.4719644,2.3770978,14.12049999
79961,30.636509,-100.18941,-6,719.5,8.530476,42.441303,240,5.993048,2.4974,7.190954544
79962,30.640844,-100.06421,-6,687.8947,8.169105,28.1763,198,7.5121217,2.201329,1.08
79963,30.64505,-99.93901,-6,667.20514,8.060269,32.3334,204,6.6259365,2.0563128,13.72367532
79964,30.649124,-99.81378,-6,641.0732,8.038961,30.426302,216,7.6827044,2.1143494,1.98
79965,30.653065,-99.68854,-6,601.6857,7.9381733,16.297201,186,12.603163,1.7742145,9.174701295
79966,30.656876,-99.56329,-6,515.55554,6.7519264,10.178334,84,9.096816,1.3773199,1.558233765
79967,30.660553,-99.438034,-6,510.1842,6.952287,28.4958,186,7.227876,2.0573192,22.27961687
79968,30.6641,-99.31276,-6,480.75,6.765333,29.336401,204,7.5653906,2.12681,11.44763635
79969,30.667519,-99.18748,-6,442.92307,6.445777,2.6478,60,24.366472,1.421679,2.39646753
79970,30.670801,-99.06218,-6,408.82608,6.3393164,3.5028002,60,18.200018,1.5515949,12.50689609
79971,30.673954,-98.936874,-6,408.88235,6.4170914,4.7681994,60,13.591573,3.749795,8.491980515
79972,30.676971,-98.81156,-6,391.44446,6.381515,7.5501003,60,8.37942,3.1182008,21.18682466
79973,30.679863,-98.68623,-6,428.8095,7.115525,4.5333004,114,26.455027,1.5405328,7.077564928
79974,30.68262,-98.5609,-6,364.20834,6.85741,8.8389,126,15.493581,1.8947574,24.51527271
79975,30.685246,-98.435555,-6,300.5,6.8968334,0.6614999,0,0,0,15.56844805
79976,30.687738,-98.310196,-6,378,7.688369,1.8090001,48,28.62766,3.6400115,4.659259736
79977,30.690102,-98.18484,-6,335,6.991678,1.3635001,42,33.026657,2.2775319,10.37933116
79987,30.706474,-96.93088,-6,143.71428,7.263973,0.8748,36,44.004402,2.4420025,21.60174024
79988,30.707386,-96.80546,-6,142.44444,7.0169377,1.2069,48,41.731873,2.344084,8.874915575
79989,30.708164,-96.68003,-6,118.76923,6.9612513,2.8836,54,21.16402,1.3750947,19.65682466
79991,30.709332,-96.429184,-6,107,7.005608,0.0378,0,0,0,14.02410388
79993,30.709969,-96.178314,-6,76,6.8405128,0.5202,30,66.137566,3.134747,10.8213831
79994,30.71009,-96.05289,-6,96.875,6.923686,2.4002998,48,21.866886,2.4544125,2.743675324
79995,30.71008,-95.92745,-6,105.125,6.921543,4.4775,60,14.524328,2.6583312,7.881168825
79996,30.709938,-95.802025,-6,112.71429,6.85377,5.5755005,60,11.448853,1.7470337,0.27
79997,30.709663,-95.67659,-6,101.666664,6.538923,1.5615001,0,0,0,19.48742207
79998,30.709259,-95.55116,-6,120.125,6.7785907,1.8981001,60,33.068783,1.6367902,1.319116882
79999,30.708721,-95.425735,-6,121.29032,6.713134,7.5591006,144,19.753086,2.2780085,16.06212337
80000,30.70805,-95.30031,-6,105.48,6.6467886,7.7661,144,19.81915,1.8706121,19.61314934
80001,30.707253,-95.17488,-6,91.2,6.5252438,5.0454,54,11.675424,5.8338356,19.27233765
80003,30.705254,-94.92404,-6,97.666664,6.7290134,0.83070004,0,0,0,13.79403246
80004,30.704056,-94.79863,-6,95.809525,6.6280084,5.3721,108,20.833334,1.3512791,7.25646753
80005,30.702726,-94.673225,-6,89.5,6.580479,7.0785003,60,9.270848,5.605846,25.7624805
80006,30.701267,-94.54782,-6,83.96875,6.463514,14.187601,198,14.932465,2.381973,15.34057141
80007,30.699675,-94.42242,-6,72.35714,6.44383,4.4892,66,15.669516,1.0258993,1.53
80008,30.697952,-94.29703,-6,71.42857,6.5333796,12.001501,114,10.060096,2.326977,16.50792206
80009,30.696095,-94.17164,-6,44.8,6.318587,3.8600998,108,31.298904,1.2625225,25.41198052
80010,30.694109,-94.04626,-6,40.055557,6.2762475,2.9141998,84,30.772612,1.391279,19.50880518
80011,30.69199,-93.920876,-6,45.285713,6.336839,1.7604,0,0,0,10.64668181
80012,30.68974,-93.79551,-6,38.894737,6.20036,5.4018,78,15.838206,1.9367286,0.36
80013,30.687357,-93.67015,-6,27.428572,6.136649,1.5102,60,40.477634,1.8895649,4.938305192
80014,30.684841,-93.5448,-6,47.260868,6.4838195,11.446199,150,13.636612,2.450261,4.866396103
80015,30.682196,-93.41945,-6,52.23077,6.5014963,13.905001,138,10.407475,2.0426204,22.69124025
80016,30.679419,-93.29412,-6,46.84375,6.5256743,21.6666,192,9.14142,2.4448094,4.881837662
80017,30.67651,-93.16879,-6,43.464287,6.4826183,13.406401,156,11.932627,1.8327389,6.883675324
80018,30.673468,-93.04349,-6,35.882355,6.4121776,6.5709,96,15.292712,1.3909311,19.31116882
80019,30.670296,-92.91818,-6,28.95,6.369812,6.5835,108,18.289894,1.9737239,23.92894803
80020,30.66699,-92.792885,-6,27.6,6.3794312,8.2251005,108,13.917885,2.3104026,22.73446102
80021,30.663555,-92.6676,-6,28.633333,6.4704475,14.778901,180,13.219645,2.2897992,25.90364933
80022,30.659985,-92.542336,-6,29.363636,6.402826,3.9015002,48,13.081514,4.1746573,14.64551299
80027,30.640175,-91.91617,-6,9,6.345353,0.0972,0,0,0,22.18166881
80029,30.631329,-91.665794,-6,16.857143,6.2790384,1.8342,42,25.669233,3.5051816,14.88792206
80030,30.626709,-91.540634,-6,13.1,6.227029,3.0888002,60,23.367216,6.085038,12.28322077
80031,30.621956,-91.41548,-6,12.916667,6.175822,3.0708,54,21.030495,1.9706424,24.25011686
80032,30.617073,-91.29036,-6,17.5,6.1129785,0.10350001,0,0,0,24.79696752
80034,30.60691,-91.040146,-6,30.5,6.066824,0.081,0,0,0,25.72785063
80035,30.601635,-90.91507,-6,22,6.0249267,0.0486,0,0,0,26.90689609
80036,30.596226,-90.79001,-6,29.714285,6.008382,2.5326002,54,21.436228,6.395078,9.789259736
80037,30.590687,-90.664955,-6,23.636364,6.0275083,1.3499999,0,0,0,25.59637011
80040,30.573277,-90.28994,-6,18.285715,6.0728908,0.2268,0,0,0,22.43933116
80047,30.528065,-89.41561,-6,54.5,6.309133,0.7541999,0,0,0,23.92675324
80048,30.52108,-89.290794,-6,37.916668,6.215475,5.0445,60,14.904241,2.9886656,17.77166881
80049,30.513966,-89.166,-6,25,6.258789,0.3834,0,0,0,12.28477272
80050,30.50672,-89.04123,-6,25.4375,6.3177686,6.1281,60,11.538018,4.769714,18.19343505
80051,30.499344,-88.91649,-6,20.846153,6.215781,3.4488,54,17.777779,3.48491,10.33300649
80052,30.491837,-88.79177,-6,14,6.275487,0.0063,0,0,0,28.85336362
80053,30.484196,-88.66707,-6,9,6.2714133,0.062099997,0,0,0,25.45785063
80079,30.239735,-85.43514,-6,24.666666,6.036957,0.4608,42,92.59259,1.7020139,10.5385909
80080,30.228573,-85.31128,-6,27,6.027135,0.0243,0,0,0,21.40940259
80082,30.20586,-85.06367,-5,20.307692,5.872093,0.37890002,54,151.51515,3.5188785,20.9796883
80083,30.19431,-84.93992,-5,27.714285,5.9010935,0.5085,42,87.88449,1.2798558,21.88233765
80085,30.170818,-84.69252,-5,25.25,5.841074,0.0405,0,0,0,14.82551299
80087,30.146809,-84.4453,-5,21.5,5.9344683,0.44009998,24,70.54674,7.9222255,1.999188309
80093,30.071667,-83.70455,-5,15.333333,6.0847206,0.0972,0,0,0,14.78403246
80305,30.293644,-104.671906,-6,1060.683,5.6030445,38.676598,234,7.3303447,2.262875,64.54233765
80306,30.302692,-104.54767,-6,1424.3334,6.631372,50.363102,234,5.1130776,2.21896,51.07477272
80307,30.31161,-104.4234,-6,1511.7084,6.9154553,75.83401,240,3.2656927,2.172348,39.43653896
80308,30.320396,-104.2991,-6,1491.2444,6.7955003,91.2222,252,2.7728262,2.2988234,27.77381818
80309,30.329052,-104.17479,-6,1463.3529,6.7050767,52.4502,192,3.6749928,3.5025365,16.30014285
80310,30.337578,-104.05043,-6,1436.7858,6.3499026,12.7413,72,5.7016606,5.14043,4.705584412
80311,30.34597,-103.926056,-6,1507.5625,7.313629,54.568127,216,4.1382165,2.7277107,5.721168825
80312,30.354237,-103.80165,-6,1572.225,7.9757695,29.565557,228,8.660969,2.2237473,10.38682466
80313,30.36237,-103.677216,-6,1524,8.157976,3.14487,60,20.691082,7.39034,16.47484415
80314,30.370373,-103.55275,-6,1446.3414,7.807673,39.69722,240,6.4608874,2.1883712,18.47028571
80315,30.378242,-103.42827,-6,1428.6595,8.242973,57.8997,258,4.772528,2.6063972,22.75785063
80316,30.385986,-103.30376,-6,1532.2709,8.299647,42.4161,258,6.8720284,2.3389,28.21761036
80317,30.393597,-103.17923,-6,1522.7021,8.337288,39.860924,258,7.330691,2.3287895,34.43135711
80318,30.401075,-103.05466,-6,1414.0212,7.5855474,62.181004,240,4.148065,2.3112524,42.05001943
80319,30.408424,-102.93008,-6,1312.4762,7.718486,63.7074,252,4.196265,2.2752175,38.20870776
80320,30.415642,-102.805466,-6,1257.4,8.260164,26.513102,180,7.550874,2.012586,28.71393503
80321,30.42273,-102.68083,-6,1185.5128,8.419655,49.653,246,5.667171,2.578505,25.22622725
80322,30.429686,-102.556175,-6,1082.6097,8.260253,62.678703,246,4.3060217,2.2434413,22.63851947
80323,30.436512,-102.431496,-6,990.45654,8.037681,55.654198,246,4.741666,2.263244,25.949974
80324,30.443207,-102.30679,-6,898.76086,7.8934174,75.1005,264,3.8281176,2.670967,13.57565584
80325,30.449768,-102.182076,-6,842.0204,7.9228334,89.7804,270,3.297718,2.4476047,25.0210974
80326,30.4562,-102.05733,-6,794.7755,7.8350377,77.3631,258,3.5434256,2.3874133,37.82687009
80327,30.462502,-101.93256,-6,734.5417,7.6015744,77.198395,258,3.5724373,2.5347896,29.13835062
80328,30.46867,-101.80777,-6,698.32355,7.3552384,24.24862,186,8.420595,1.771887,24.19940259
80329,30.47471,-101.68297,-6,680.7105,7.6654673,24.6465,234,10.516523,2.1759722,26.04152596
80330,30.480618,-101.55814,-6,706.25,8.03429,13.4757,204,17.074701,2.0120292,18.75572727
80331,30.486393,-101.4333,-6,682.8788,7.7074075,7.9911,138,19.741642,2.180665,19.79314934
80332,30.49204,-101.308426,-6,709.2414,7.955939,10.169101,162,18.115942,1.841907,19.13756493
80333,30.497555,-101.18355,-6,683.85,7.8895526,51.870605,228,4.7507424,2.4028077,19.68286363
80334,30.502937,-101.058655,-6,677.3111,7.9335318,43.9092,216,5.2586603,2.525322,22.94799349
80335,30.508188,-100.93373,-6,662.625,7.7541614,57.612602,246,4.6694913,2.3241954,16.96961687
80336,30.513308,-100.80879,-6,660.23254,7.8253713,45.8775,228,5.2613363,2.1970851,10.89594155
80337,30.518297,-100.68384,-6,660.5172,7.736423,26.5545,186,7.441012,2.6324089,1.949116882
80338,30.523155,-100.558876,-6,695.6923,8.10301,7.1001,60,8.924587,5.945012,11.50035713
80339,30.527882,-100.43389,-6,694.38464,7.9799905,22.5567,192,8.775899,3.6300776,22.72587012
80340,30.532476,-100.30889,-6,689.025,7.977948,53.8362,234,4.6490006,2.2459722,23.10990258
80341,30.536942,-100.183876,-6,678.9211,8.0895195,41.804016,228,5.909752,2.52099,18.86007143
80342,30.541273,-100.058846,-6,635.0526,7.498653,20.2104,186,9.996937,2.1563973,1.632792206
80343,30.545475,-99.9338,-6,617.9722,7.627199,33.703197,192,6.0576806,2.6486046,4.389259736
80344,30.549541,-99.80875,-6,592.4286,7.291255,18.1809,102,6.115878,2.534478,17.0196883
80345,30.553482,-99.68367,-6,548.7273,7.433335,9.9171,114,12.206482,2.4734366,14.93205194
80346,30.55729,-99.558586,-6,579,7.80696,14.249619,150,11.284899,2.4613903,1.17
80347,30.560963,-99.433495,-6,560,7.9350605,39.70586,246,6.705756,2.5077837,7.40293506
80348,30.564507,-99.30839,-6,526.9459,7.5597634,32.1048,216,7.4425526,2.1903086,19.75166881
80349,30.567919,-99.183266,-6,522.7742,7.394799,20.8476,180,9.337069,2.0084455,11.63777921
80350,30.571198,-99.058136,-6,493.03333,7.783945,9.382501,108,12.437811,2.4769676,2.995584412
80351,30.574347,-98.933,-6,468.7857,7.389925,5.6583,60,11.055832,5.536523,7.483889604
80352,30.577366,-98.807846,-6,425,6.965842,2.511,84,36.008232,1.4582385,15.45240908
80353,30.58025,-98.682686,-6,414,7.325379,8.4978,138,18.280083,1.4096155,10.62374675
80354,30.583004,-98.55752,-6,358.15152,6.755271,17.8389,186,11.464285,1.8245934,21.6021948
80355,30.585629,-98.43234,-6,293.17648,6.327557,3.8133,66,18.518518,1.8940398,9.634844148
80356,30.58812,-98.307144,-6,266.5,6.0415335,0.3213,0,0,0,9.075655839
80357,30.590477,-98.18195,-6,311.7,7.2491274,1.7793001,54,33.333332,6.165753,0.397279221
80358,30.592705,-98.05675,-6,287.5,7.039987,1.8117,36,21.265284,9.764044,24.35711037
80367,30.606834,-96.92964,-6,145,6.9972568,0.4122,24,61.728394,1.3752084,15.09021428
80368,30.607746,-96.80439,-6,148.25,7.264466,0.33659998,0,0,0,23.1385909
80369,30.608524,-96.67914,-6,121.166664,6.8684373,0.3555,30,86.132645,0.9768439,26.4846753
80373,30.610327,-96.178085,-6,79,6.833481,1.4652,48,38.23178,3.6761327,1.790954544
80374,30.610447,-96.05282,-6,94.117645,6.757452,2.7018,60,24.52784,1.5610323,0.704558441
80375,30.61044,-95.92755,-6,115.5,6.809905,0.1215,0,0,0,21.99572727
80376,30.610294,-95.802284,-6,110.76471,6.756349,13.841101,132,10.49343,2.2910368,8.749188309
80377,30.610023,-95.67702,-6,95.03846,6.5867968,23.556599,162,7.264802,1.9047863,5.27646753
80378,30.609615,-95.55176,-6,106.36667,6.605968,18.693,174,9.759873,2.2763844,17.16925974
80379,30.609081,-95.42649,-6,108.52381,6.5852194,10.885499,138,12.995452,2.4714491,6.292051942
80380,30.60841,-95.30124,-6,97.46875,6.660233,18.099901,174,10.047465,2.3536966,18.68336362
80381,30.60761,-95.17598,-6,91.666664,6.594275,11.195999,60,5.8649306,5.5374346,8.48668181
80382,30.606678,-95.05072,-6,71.90909,6.4632697,1.1384999,0,0,0,20.98873375
80383,30.605614,-94.92546,-6,50.18182,6.4414086,3.8646,54,14.492754,4.91271,9.321168825
80384,30.60442,-94.800224,-6,64.08,6.3892097,13.569301,162,12.547051,1.9311589,10.24675324
80385,30.603092,-94.67497,-6,71.333336,6.473686,2.0097,60,30.483158,1.1068503,27.86601297
80386,30.601633,-94.549736,-6,61.482758,6.451745,14.032799,180,13.794055,2.0340154,11.53653896
80387,30.600044,-94.4245,-6,51.166668,6.3243976,3.8762999,66,18.310446,2.8407257,0.63
80388,30.598322,-94.29927,-6,43.31818,6.3009024,4.3506002,60,14.383315,1.675376,14.01661038
80389,30.596468,-94.17405,-6,39.47059,6.293691,4.1562,60,15.99872,1.4013478,25.68572727
80390,30.594482,-94.048836,-6,37.35294,6.3349004,4.0005,60,15.99872,2.7959518,15.87307791
80391,30.592365,-93.92362,-6,41.692307,6.3778634,2.9808,54,19.493177,2.8259532,15.21374675
80392,30.590118,-93.79842,-6,26.9375,6.196179,1.7091,54,34.188034,2.0557098,0.757279221
80393,30.587738,-93.673225,-6,32,6.4620194,1.9044,60,33.068783,4.232542,20.57336362
80394,30.585226,-93.54804,-6,39.612904,6.488001,9.882,174,18.943106,2.125459,16.98286363
80395,30.58258,-93.42287,-6,37.884617,6.470413,6.7886996,72,11.152935,2.5134706,3.687350647
80396,30.579807,-93.29769,-6,37.705883,6.525525,8.874901,60,7.2479525,2.902112,5.660954544
80397,30.5769,-93.17254,-6,32.809525,6.452451,9.495,108,11.872959,3.1901963,6.141837662
80398,30.573864,-93.04739,-6,28.6,6.401676,12.8439,108,8.6523905,1.4734229,18.44470129
80399,30.570692,-92.92225,-6,22.37037,6.3416853,10.2762,144,15.432098,1.612672,21.18307791
80400,30.567392,-92.79712,-6,23.8125,6.4624376,2.998404,54,20.140987,1.7169503,20.04286363
80401,30.56396,-92.672,-6,24.588236,6.484527,3.7746,66,18.688414,2.0078337,24.58453244
80403,30.5567,-92.4218,-6,17,6.591473,0.0162,0,0,0,15.34102597
80404,30.552872,-92.29672,-6,18.5,6.644469,0.3312,0,0,0,23.33028571
80406,30.544823,-92.04659,-6,12,6.4853325,0.0243,0,0,0,8.985655839
80407,30.540602,-91.921555,-6,8.5,6.4866366,1.0809,0,0,0,17.85572727
80409,30.531765,-91.67152,-6,12.666667,6.2745986,0.3645,0,0,0,26.74343505
80410,30.52715,-91.54652,-6,8.636364,6.290422,2.2761,48,25.990904,5.072478,2.414558441
80416,30.496698,-90.796875,-6,18.6,6.0383286,1.3761,30,22.862368,5.497219,26.22307791
80417,30.491163,-90.672,-6,13.833333,6.0150623,0.8181,0,0,0,15.36021428
80420,30.473774,-90.29746,-6,16.222221,6.0511274,0.3807,0,0,0,26.219974
80421,30.467712,-90.17267,-6,11,6.050403,0.3492,0,0,0,16.4924805
80425,30.442165,-89.67365,-6,15.25,6.170843,0.30060002,0,0,0,21.99198052
80426,30.435452,-89.548965,-6,11.333333,6.185558,0.8586,0,0,0,25.90145453
80442,30.310219,-87.55711,-6,19,6.5294733,0.23220001,0,0,0,17.5521948
80457,30.162472,-85.6965,-6,3,6.48441,0.1134,24,211.64021,19.36577,6.382051942
80458,30.15158,-85.57272,-6,14,6.0742707,0.0081,0,0,0,15.29844805
80459,30.140562,-85.44899,-6,14,6.013475,0.3798,0,0,0,17.4696883
80460,30.129412,-85.32529,-6,18.5,5.9890027,0.18360001,0,0,0,25.46644153
80462,30.10672,-85.07799,-5,17.8,5.881933,0.4257,60,148.14815,2.1242924,16.03763635
80463,30.09518,-84.9544,-5,18.857143,5.875214,0.2034,0,0,0,27.6321948
80466,30.059784,-84.58385,-5,14.666667,5.887891,0.0459,0,0,0,3.175584412
80467,30.047726,-84.46041,-5,12.5,5.9206657,0.0396,0,0,0,17.02124025
80473,29.97266,-83.72062,-5,17,6.176101,0.4941,0,0,0,26.68587012
80474,29.959696,-83.597466,-5,19,6.2953787,0.0648,0,0,0,26.69866233
80493,29.688906,-81.26596,-5,16.5,6.3256636,0.0324,0,0,0,36.49121425
80685,30.194286,-104.66052,-6,973,5.3107758,44.865,210,5.334553,2.6039844,65.77894803
80686,30.203325,-104.536446,-6,1426.317,6.8536034,50.4873,246,5.2790494,2.1894855,54.23711037
80687,30.212233,-104.412346,-6,1660.1666,7.605685,88.4898,258,3.1108363,2.4844224,42.66438959
80688,30.221012,-104.28821,-6,1587.4736,7.309742,82.0782,234,2.9874756,2.2982256,30.46696752
80689,30.22966,-104.16405,-6,1451.5526,6.4714627,80.4987,246,3.1999125,2.3451688,18.94696752
80690,30.238174,-104.03986,-6,1394.3489,6.134302,54.24709,216,4.053917,2.042651,10.2738896
80691,30.246563,-103.91564,-6,1440.2273,6.939413,51.932438,246,4.7963314,2.3894749,12.19057141
80692,30.254818,-103.7914,-6,1544.4584,7.9002576,55.843044,252,4.7138047,2.4279242,22.90806491
80693,30.262943,-103.66712,-6,1584.826,8.232989,45.1053,240,5.8917537,2.2959223,29.26233765
80694,30.270939,-103.54283,-6,1627.6111,8.43315,28.067402,204,8.265568,2.2927873,30.81042856
80695,30.278803,-103.4185,-6,1446.875,7.1114907,58.51969,210,3.9074492,2.326001,33.69637011
80696,30.286537,-103.29416,-6,1361.3096,6.3769197,74.087845,246,3.5847936,2.4534168,39.42768178
