sc_point_gid,latitude,longitude,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km
15707,46.90539982,-106.8456186,-7,3.364631927,7.910415952,82.87209737
15708,46.9164624,-106.6861345,-7,70.65054141,167.0060272,80.73703894
15709,46.92736188,-106.5265897,-7,46.43090859,109.571648,75.28734408
15710,46.93809817,-106.366985,-7,58.20303252,137.157564,65.03264279
15711,46.94867118,-106.2073213,-7,74.0327502,175.5552183,54.35617526
15712,46.9590808,-106.0475994,-7,30.94542905,72.81446683,49.3735519
15719,47.02736581,-104.9279916,-7,1.167677985,2.768979372,2.03646753
15720,47.03646512,-104.7678361,-7,34.0390437,82.36165768,3.430142853
15721,47.04540026,-104.6076304,-7,25.23488555,64.60857946,10.12212337
15722,47.05417115,-104.4473755,-7,35.87021719,92.46362164,4.035655839
15723,47.06277769,-104.2870721,-7,45.17230781,111.5099266,4.634772721
15724,47.07121983,-104.1267211,-7,1.322982037,3.170913308,14.5060844
15728,47.10334269,-103.4848601,-7,6.647076343,15.72254956,29.1974675
15729,47.11096162,-103.324285,-7,21.11102051,50.19797054,21.05205194
15730,47.1184157,-103.1636678,-7,19.1674002,45.37587368,9.111837662
15731,47.12570485,-103.0030093,-7,45.60472441,110.7868317,2.467279221
15732,47.13282901,-102.8423106,-7,37.16835293,98.78503667,14.29190909
15733,47.13978812,-102.6815725,-7,34.77962021,98.88429566,13.19911688
15734,47.1465821,-102.5207958,-7,40.3626085,106.3839962,12.35183766
15735,47.15321091,-102.3599816,-7,26.64116104,64.03966748,11.6163961
15741,47.18951161,-101.3943583,-6,9.086067224,21.46915647,5.13
15991,45.00963475,-121.7085593,-8,7.752348138,22.32307431,5.18646753
15992,45.03567461,-121.5587833,-8,15.26661936,41.70431826,6.294701295
15993,45.06156623,-121.4088765,-8,24.93245654,65.41687097,4.367422074
15994,45.08730942,-121.2588393,-8,16.86247163,41.09898999,1.064558441
16075,46.66324514,-108.7329341,-7,0.746676048,1.781905983,22.00057141
16076,46.67623367,-108.5745068,-7,1.825541949,4.380715886,25.92283764
16080,46.72657127,-107.940099,-7,1.422827985,3.335817249,61.40751293
16090,46.8410616,-106.3494873,-7,34.47372656,80.90490894,60.11992201
16091,46.85161573,-106.1900888,-7,68.7619125,164.4562615,53.92472073
16092,46.86200676,-106.0306325,-7,40.19150391,95.30027681,48.07472073
16099,46.93016952,-104.9128915,-7,7.075260022,16.81842847,2.210071427
16100,46.93925251,-104.7530038,-7,24.63677095,60.75124234,13.47925974
16101,46.94817161,-104.5930662,-7,37.81908193,102.4170563,17.33975972
16102,46.95692675,-104.4330795,-7,23.86223218,65.84253369,11.83057141
16103,46.96551783,-104.2730446,-7,44.73225791,114.6462051,2.014629868
16104,46.97394479,-104.1129624,-7,19.69662524,47.6329717,8.161311678
16108,47.00600986,-103.4721786,-7,8.581501099,20.55123822,26.73064284
16109,47.01361507,-103.3118734,-7,65.21355879,158.2974564,19.28183766
16110,47.02105571,-103.1515262,-7,65.39423467,157.4454153,7.687279221
16111,47.02833172,-102.9911381,-7,50.57364727,123.6494171,3.907279221
16112,47.03544304,-102.8307099,-7,35.66338242,92.82579581,13.96279221
16113,47.04238959,-102.6702424,-7,34.76671084,97.6966272,16.82470129
16114,47.04917132,-102.5097367,-7,46.74476777,120.1982888,8.049474016
16115,47.05578815,-102.3491935,-7,19.25882183,46.24827879,2.247350647
16121,47.09202324,-101.3852005,-6,12.71661339,29.90159179,0.254558441
16370,44.88956396,-121.8164262,-8,2.948067032,9.115725521,6.490142853
16371,44.91570962,-121.6669993,-8,10.66035542,31.90648222,6.983818177
16372,44.94170743,-121.5174415,-8,45.91266284,131.2176479,3.858305192
16373,44.96755718,-121.3677535,-8,43.21764888,120.4914073,0.344558441
16374,44.99325868,-121.2179357,-8,9.754713721,26.31356111,8.66668181
16375,45.01881174,-121.0679887,-8,0.109908006,0.265105415,7.423675324
16458,46.60494428,-108.2368531,-7,1.452635925,3.409496355,33.04298049
16459,46.61742577,-108.0784768,-7,0.068039997,0.164149195,44.65937659
16460,46.62974566,-107.9200328,-7,2.872007913,7.016961951,56.70128568
16461,46.64190383,-107.7615217,-7,5.629716046,13.44276739,68.19040256
16462,46.65390018,-107.6029445,-7,0.03078,0.072759695,67.11570127
16470,46.74403298,-106.3320483,-7,43.41729727,102.9864596,53.22125968
16471,46.75456833,-106.1729142,-7,80.48107002,192.9705419,42.51016229
16472,46.76494086,-106.0137226,-7,27.41143623,64.26319923,37.58025971
16479,46.83298203,-104.8978424,-7,10.23655496,24.18078302,12.63198052
16480,46.84204879,-104.7382215,-7,18.61068735,47.23849674,16.53615583
16481,46.85095194,-104.578551,-7,26.17136895,74.3425033,28.48166881
16482,46.85969141,-104.4188316,-7,37.73528965,109.259857,18.44269478
16483,46.86826712,-104.2590643,-7,44.89603374,119.9132495,8.260357134
16484,46.87667898,-104.09925,-7,37.06274839,90.2307447,2.25
16485,46.88492693,-103.9393895,-7,0.233469003,0.544481058,1.281837662
16487,46.90093079,-103.6195335,-7,12.52008853,29.69721092,2.672863633
16488,46.90868656,-103.4595399,-7,24.15855652,60.8910471,8.012194796
16489,46.91627811,-103.2995037,-7,52.49643618,131.8657077,9.471837662
16490,46.9237054,-103.1394257,-7,50.0140749,122.9882049,4.59
16491,46.93096834,-102.979307,-7,45.57361377,110.7221207,6.583889604
16492,46.93806688,-102.8191483,-7,27.78020178,69.52381794,2.144558441
16493,46.94500094,-102.6589507,-7,28.82083623,73.63615968,5.304701295
16494,46.95177048,-102.4987149,-7,37.63101006,91.60635901,2.337350647
16495,46.95837541,-102.338442,-7,7.709877026,18.31298177,8.570285707
16748,44.74302323,-122.072807,-8,0.553391998,1.392416086,3.898233765
16749,44.76942166,-121.9238593,-8,0.052811996,0.150139956,3.013675324
16750,44.79567279,-121.7747802,-8,3.429792087,10.64672014,6.294701295
16751,44.82177643,-121.6255703,-8,11.20140022,32.99557126,5.739259736
16752,44.84773238,-121.4762301,-8,73.21979971,202.5803119,5.559259736
16753,44.87354046,-121.3267602,-8,53.93597388,146.6522656,11.48116882
16754,44.89920048,-121.1771612,-8,3.45772804,8.547242805,17.99159739
16838,46.50816889,-108.2163339,-7,13.62984192,32.50221395,28.43314934
16839,46.52062841,-108.0582174,-7,25.99397183,63.83433656,40.77329219
16840,46.5329266,-107.9000335,-7,32.18602632,77.85916119,53.81534414
16841,46.54506335,-107.7417828,-7,16.35019113,38.91885574,56.54092855
16842,46.55703855,-107.5834664,-7,0.320318996,0.753392417,55.67930517
16850,46.64701198,-106.3146677,-7,17.33216484,41.16800315,46.4496883
16851,46.65752866,-106.1557972,-7,36.56189707,86.39388555,35.89319477
16859,46.73580301,-104.8828438,-7,4.366286609,10.23234642,13.91116882
16860,46.74485362,-104.7234889,-7,27.31306553,69.00011706,25.43116882
16861,46.7537409,-104.5640846,-7,36.4289748,100.829136,32.93333762
16862,46.76246479,-104.4046317,-7,47.73364014,134.4519123,24.63570127
16863,46.7710252,-104.2451312,-7,48.13158823,126.0829867,17.63424674
16864,46.77942205,-104.0855838,-7,42.67658232,103.5050058,13.97823376
16865,46.78765528,-103.9259905,-7,9.291032227,21.87484097,12.80183766
16866,46.7957248,-103.7663521,-7,25.26280247,59.68675462,12.49455844
16867,46.80363055,-103.6066696,-7,24.59045698,61.47104766,8.859474016
16868,46.81137245,-103.4469438,-7,39.38121123,102.5441051,1.722792206
16869,46.81895043,-103.2871756,-7,66.80180742,172.5080693,2.234558441
16870,46.82636442,-103.127366,-7,49.55080474,123.9805365,1.387279221
16871,46.83361437,-102.9675157,-7,40.01688325,95.50263418,1.334558441
16872,46.84070019,-102.8076258,-7,7.995419824,18.96580285,0.344558441
16873,46.84762184,-102.647697,-7,11.36899863,26.9364154,0.81
16874,46.85437924,-102.4877303,-7,4.179402246,9.922715332,1.98
17128,44.64920776,-122.0308607,-8,0.543635932,1.405728443,19.23505843
17129,44.675564,-121.8821282,-8,0.28065599,0.773319699,18.08689609
17130,44.70177313,-121.733265,-8,2.716092059,8.146080926,24.60417531
17131,44.72783494,-121.5842715,-8,18.74775652,51.47364335,13.60763635
17132,44.75374925,-121.4351483,-8,43.60563809,113.2154861,0.614558441
17133,44.77951586,-121.285896,-8,18.17459055,46.44238482,11.04286363
17134,44.80513459,-121.1365152,-8,4.068684283,9.800450291,9.911240251
17218,46.41139951,-108.195883,-7,6.933257886,16.79015161,28.12166881
17219,46.42383718,-108.0380255,-7,18.25745537,44.86407895,36.72923374
17220,46.43611379,-107.8801008,-7,12.93318853,30.77867445,45.64343505
17230,46.54999829,-106.2973453,-7,0.057024,0.133646288,34.63145453
17231,46.56049639,-106.1387375,-7,0.260280014,0.610014219,28.73312334
17240,46.64766667,-104.7088058,-7,12.06005361,29.27109921,30.20290906
17241,46.65653817,-104.5496668,-7,50.25626016,127.6445844,30.67190909
17242,46.66524656,-104.3904795,-7,48.24069302,124.8154023,32.27646753
17243,46.67379175,-104.2312448,-7,48.81878306,121.7153189,29.15424674
17244,46.68217368,-104.0719635,-7,60.2615083,145.261863,25.64735065
17245,46.69039225,-103.9126365,-7,34.45084248,82.28214845,24.62007143
17246,46.69844741,-103.7532647,-7,36.30499893,88.88357714,25.46753893
17247,46.70633908,-103.5938489,-7,10.18258198,27.05506272,20.1685909
17248,46.71406719,-103.4343901,-7,8.686017004,22.58559418,12.9610974
17249,46.72163166,-103.2748891,-7,63.17301929,161.7292818,13.85095454
17250,46.72903244,-103.1153469,-7,61.93577593,154.1889103,2.917279221
17251,46.73626945,-102.9557642,-7,37.94147183,90.06664329,8.699116882
17252,46.74334264,-102.7961421,-7,2.847923959,6.701131594,1.8
17508,44.55538317,-121.9890458,-8,4.827707776,12.70654283,28.58181167
17509,44.58169744,-121.840528,-8,0.052235999,0.147022135,32.09975972
17510,44.60786476,-121.69188,-8,3.645503778,10.10429723,29.10152596
17511,44.63388494,-121.5431023,-8,6.66176402,16.95111819,17.33491557
17512,44.65975781,-121.3941956,-8,40.4313082,101.1125392,3.125512986
17513,44.68548316,-121.2451604,-8,13.4933937,32.85337275,1.828233765
17590,46.20953265,-109.4337913,-7,1.407995947,3.323337572,6.006610383
17591,46.22323102,-109.276756,-7,8.796690967,20.68523665,2.427350647
17598,46.31463582,-108.1755001,-7,6.592283679,15.5881922,21.22675324
17599,46.32705176,-108.0179007,-7,17.6025063,41.61288031,31.71947402
17600,46.3393069,-107.8602344,-7,0.060588,0.144273335,33.89336362
17620,46.55048761,-104.6941718,-7,0.126198007,0.300472616,17.75183766
17621,46.55934342,-104.5352973,-7,35.86725879,85.68054246,19.15190909
17622,46.56803639,-104.3763748,-7,54.17929819,132.2948359,20.23455844
17623,46.57656644,-104.217405,-7,43.38453735,103.4262987,23.55131168
17624,46.58493351,-104.0583889,-7,45.99369053,109.6857841,27.45329219
17625,46.59313752,-103.8993273,-7,23.72199302,57.27583021,32.87933116
17626,46.60117839,-103.7402212,-7,11.6659894,29.07585504,34.6682792
17627,46.60905606,-103.5810713,-7,12.31189222,31.59815667,29.13460387
17628,46.61677045,-103.4218786,-7,20.06051418,50.01098204,24.4810974
17629,46.62432149,-103.2626439,-7,51.05694595,124.860876,14.38830519
17630,46.63170912,-103.1033681,-7,53.26502651,134.1213816,2.79374675
17631,46.63893327,-102.9440522,-7,32.70226685,81.65807422,7.311837662
17632,46.64599388,-102.7846969,-7,29.98323171,71.78542705,0.99
17633,46.65289088,-102.6253033,-7,18.05379258,42.5318203,10.81279221
17634,46.65962421,-102.4658721,-7,8.103816156,18.99443007,21.32095454
17887,44.4351302,-122.0955352,-8,0.413316015,1.015521989,22.63166881
17888,44.46154926,-121.9473616,-8,3.387671988,9.337891703,25.98615583
17889,44.48782174,-121.7990579,-8,0.400248005,1.224843037,40.09011686
17890,44.51394746,-121.6506246,-8,9.049230615,26.18819341,32.55880518
17891,44.53992622,-121.5020623,-8,20.89627163,53.7848933,18.2913831
17892,44.56575784,-121.3533715,-8,33.89497207,86.43440757,8.259259736
17893,44.59144212,-121.2045527,-8,7.654761035,18.46458807,0.651837662
17970,46.11295681,-109.4114302,-7,5.416442908,12.75326178,4.367422074
17971,46.12663146,-109.2546494,-7,19.81443516,46.7769081,0.381837662
17978,46.21787752,-108.1551849,-7,0.489383971,1.14209693,17.44300649
17979,46.23027183,-107.9978427,-7,0.218267985,0.5118555,19.52205194
17983,46.27824272,-107.3678175,-7,10.96658921,26.59768587,16.13668181
17984,46.28983333,-107.2101512,-7,25.51399146,65.65342978,17.02763635
17985,46.30126288,-107.0524226,-7,24.35473828,59.48996985,13.75190909
17986,46.31253129,-106.8946324,-7,1.668095975,3.934517754,13.30565584
17990,46.35599152,-106.2628738,-7,0.311903981,0.72729911,11.66491557
17991,46.36645275,-106.1047888,-7,2.680550986,6.252775609,7.039188309
18001,46.46215631,-104.520976,-7,12.48536689,29.58712109,7.520071427
18002,46.47083394,-104.3623173,-7,46.40504238,110.3448411,8.64
18003,46.47934894,-104.2036116,-7,8.787806873,20.56693275,12.03131168
18004,46.48770123,-104.0448598,-7,14.01800317,32.927731,20.05830519
18006,46.50391741,-103.7272214,-7,9.419363635,22.51821335,25.98195452
18007,46.51178114,-103.5683365,-7,19.47198669,47.1186485,31.93894803
18008,46.51948189,-103.409409,-7,0.889191046,2.124656622,20.41894803
18009,46.52701957,-103.2504397,-7,33.45697881,79.49733686,12.11381818
18010,46.53439412,-103.0914296,-7,42.46929272,109.2903066,2.210071427
18011,46.54160548,-102.9323795,-7,23.17348696,63.00486248,7.274558441
18012,46.54865357,-102.7732902,-7,31.21986006,78.7079663,3.274629868
18013,46.55553835,-102.6141628,-7,23.3912239,57.04969794,14.11785063
18014,46.56225975,-102.454998,-7,25.05362432,59.34037517,25.63785063
18267,44.34132849,-122.0537682,-8,0.312983995,0.871175639,7.321980515
18268,44.3677058,-121.9058076,-8,3.864564185,11.91342014,19.99873375
18269,44.39393671,-121.7577175,-8,6.585516046,20.27340773,28.40446102
18270,44.42002103,-121.6094983,-8,15.06542355,43.4330111,22.44417531
18271,44.44595856,-121.4611507,-8,23.81548711,64.07024823,21.30240908
18272,44.47174913,-121.3126752,-8,22.40941531,58.02180139,5.667350647
18273,44.49739254,-121.1640724,-8,21.63180542,53.01978147,4.516538957
18363,46.18138459,-107.3488551,-7,4.787712048,11.41659401,4.854701295
18364,46.19295502,-107.1914468,-7,20.83343335,50.2336301,4.795584412
18365,46.20436467,-107.0339766,-7,17.80985522,42.40183511,2.001837662
18370,46.2589978,-106.2457241,-7,0.78192908,1.825879376,0.18
18371,46.26944074,-106.0878992,-7,0.564506941,1.31629332,2.504558441
18381,46.36497651,-104.5067024,-7,3.498777054,8.175328612,3.966396103
18382,46.37363889,-104.3483067,-7,40.91510918,95.70383454,2.917279221
18383,46.38213891,-104.1898643,-7,9.733284119,22.82600655,0.869116882
18384,46.39047651,-104.031376,-7,0.917244044,2.139884599,8.538305192
18389,46.42972557,-103.2382764,-7,13.01564696,31.13191266,4.41
18390,46.43708711,-103.079531,-7,28.8500959,76.41780774,1.834629868
18391,46.44428574,-102.9207459,-7,23.27571782,64.50284434,12.36307791
18392,46.4513214,-102.7619218,-7,29.04715767,75.37606608,1.679116882
18393,46.45819401,-102.6030596,-7,36.88236123,91.52763866,9.974558441
18394,46.46490353,-102.4441604,-7,29.27728191,69.57114713,21.56911688
18646,44.22103504,-122.15975,-8,0.342180011,0.840821546,4.991025971
18647,44.24751684,-122.0121314,-8,1.088136049,3.056499202,4.295512986
18648,44.2738526,-121.8643832,-8,0.528443921,1.616496229,21.63792206
18649,44.30004212,-121.7165061,-8,8.170956079,25.41281024,19.69145453
18650,44.32608523,-121.5685005,-8,55.05257944,167.8005169,9.433006486
18651,44.35198174,-121.4203671,-8,37.13189502,104.1327029,11.04131168
18652,44.37773146,-121.2721063,-8,17.60832817,47.39201672,3.957350647
18653,44.4033342,-121.1237188,-8,11.67194773,29.48351277,2.980142853
18654,44.42878978,-120.9752051,-8,14.40048593,36.24257885,1.26
18655,44.45409802,-120.8265658,-8,0.177155998,0.424784479,19.93587012
18743,46.08453178,-107.3299555,-7,0.867672022,2.025216725,1.086396103
18744,46.09608213,-107.1728045,-7,10.80819031,25.29068767,5.254629868
18745,46.10747197,-107.0155917,-7,1.143504053,2.683613036,11.09028571
18762,46.27645091,-104.3343429,-7,10.9115098,25.65614196,14.00866233
18763,46.28493604,-104.1761629,-7,8.695142358,20.41749659,8.872266222
18769,46.33243916,-103.2261538,-7,10.12487344,23.85471545,0.127279221
18770,46.33978777,-103.0676723,-7,29.46269597,74.60196452,10.82028571
18771,46.34697374,-102.9091512,-7,26.61772522,69.23648749,12.6
18772,46.35399701,-102.7505913,-7,28.77227974,73.5250922,1.08
18773,46.36085754,-102.5919937,-7,28.18172725,69.81357632,15.67873375
18774,46.36755524,-102.433359,-7,16.43053458,38.76512658,24.35181167
19025,44.1006688,-122.2653093,-8,0.0162,0.038874714,4.277422074
19026,44.12725475,-122.1180315,-8,0.841392073,2.179238497,7.765584412
19027,44.15369502,-121.9706241,-8,2.179584229,6.216417933,8.815798693
19028,44.17998942,-121.8230878,-8,0.019439999,0.05791294,19.70689609
19029,44.20613777,-121.6754231,-8,2.273184119,7.08081409,17.03668181
19030,44.23213987,-121.5276305,-8,30.93414324,94.80235339,6.241980515
19031,44.25799555,-121.3797107,-8,38.90329146,111.3568856,1.011837662
19032,44.28370461,-121.2316641,-8,17.80955068,50.82404331,1.17
19033,44.30926688,-121.0834914,-8,51.91464814,149.9361759,2.12646753
19034,44.33468216,-120.9351931,-8,18.36540132,49.66162141,0.794558441
19035,44.35995028,-120.7867697,-8,3.216896906,7.920989226,7.924844148
19036,44.38507105,-120.6382218,-8,0.087560996,0.20717908,18.96131168
19109,45.80948986,-109.5007378,-7,29.18896304,69.16378845,6.766538957
19110,45.82325283,-109.3447884,-7,1.095443921,2.58235399,3.981837662
19124,45.99921434,-107.1542239,-7,18.95595381,44.93419532,4.242792206
19125,46.01058448,-106.9972678,-7,23.47230498,55.81265356,6.927350647
19126,46.02179427,-106.8402512,-7,2.272752026,5.342855449,10.16470129
19149,46.23516002,-103.2140716,-7,0.554498987,1.300694898,4.125655839
19150,46.24249575,-103.0558531,-7,36.12141211,86.40691179,15.56954544
19151,46.24966913,-102.8975952,-7,35.6658939,86.42098989,15.87462987
19152,46.2566801,-102.7392987,-7,35.75828057,87.20817622,4.280071427
19153,46.26352859,-102.5809646,-7,36.11914585,87.20776584,8.060071427
19154,46.27021455,-102.4225938,-7,13.84954255,32.67502952,19.58007143
19409,44.11222343,-121.6344679,-8,1.350540033,4.212754508,25.27629868
19410,44.13818473,-121.4868879,-8,24.87463132,76.28428871,12.12021428
19411,44.16399977,-121.3391811,-8,17.77813154,53.30787772,0.434558441
19412,44.18966837,-121.1913481,-8,56.14296284,171.9827188,1.595512986
19413,44.21519035,-121.0433896,-8,23.871404,72.84181556,0.794558441
19414,44.24056553,-120.8953061,-8,30.26332837,83.35553714,3.612792206
19415,44.26579373,-120.747098,-8,19.58498921,48.5124058,0.307279221
19416,44.29087475,-120.5987661,-8,2.73144592,6.54281256,9.895798693
19489,45.7129522,-109.4784189,-7,3.008745099,7.042520606,19.20682466
19504,45.90235134,-107.1357046,-7,36.91533867,88.64620924,1.859116882
